index,image_path,true_label,predicted_label,valid,correct,wall_s,prompt_ms,predicted_ms,prompt_tokens,cached_tokens,predicted_tokens,raw_response,error
46,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/mute/mute_00001.jpg,mute,mute,1,1,7.267201,7022.189,214.234,375,0,2,mute,
47,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three2/three2_00004.jpg,three2,peace,1,0,7.334666,7097.998,208.842,375,0,2,peace,
48,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/rock/rock_00003.jpg,rock,peace,1,0,7.330492,7080.39,219.673,375,0,2,peace,
49,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop/stop_00001.jpg,stop,stop,1,1,7.272225,7038.255,205.442,375,0,2,stop,
50,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop_inverted/stop_inverted_00001.jpg,stop_inverted,no_gesture,1,0,7.714622,7109.916,573.341,375,0,4,no_gesture,
51,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace/peace_00000.jpg,peace,peace,1,1,7.280173,7034.373,218.32,375,0,2,peace,
52,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three/three_00001.jpg,three,three,1,1,7.358327,7116.605,212.574,375,0,2,three,
53,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/like/like_00000.jpg,like,like,1,1,7.323245,7086.414,208.542,375,0,2,like,
54,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00003.jpg,two_up_inverted,two_up,1,0,7.480489,7044.667,407.694,375,0,3,two_up,
55,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/palm/palm_00001.jpg,palm,palm,1,1,7.043464,6620.844,397.86,364,0,3,palm,
56,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00002.jpg,two_up_inverted,stop,1,0,7.355028,7107.69,218.182,375,0,2,stop,
57,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/call/call_00000.jpg,call,call,1,1,6.936929,6697.822,209.803,364,0,2,call,
58,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/ok/ok_00000.jpg,ok,ok,1,1,7.308294,7059.496,219.548,375,0,2,ok,
59,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up/two_up_00003.jpg,two_up,peace,1,0,6.118428,5866.665,224.242,342,0,2,peace,
60,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/call/call_00003.jpg,call,call,1,1,7.237161,7000.299,205.723,375,0,2,call,
61,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/fist/fist_00001.jpg,fist,fist,1,1,7.513452,7091.54,392.196,375,0,3,fist,
62,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00001.jpg,two_up_inverted,peace,1,0,7.289853,7040.393,220.804,375,0,2,peace,
63,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop/stop_00002.jpg,stop,stop,1,1,7.378668,7128.301,221.026,375,0,2,stop,
64,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00001.jpg,peace_inverted,peace,1,0,7.348331,7104.205,216.395,375,0,2,peace,
65,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up/two_up_00001.jpg,two_up,peace,1,0,7.278088,7041.497,206.212,375,0,2,peace,
66,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/like/like_00001.jpg,like,like,1,1,7.365933,7116.714,219.645,375,0,2,like,
67,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/one/one_00000.jpg,one,one,1,1,7.336443,7082.802,225.266,375,0,2,one,
68,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00000.jpg,peace_inverted,peace,1,0,7.288184,7029.396,229.69,375,0,2,peace,
69,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up/two_up_00000.jpg,two_up,three,1,0,6.080265,5833.606,220.355,342,0,2,three,
70,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop_inverted/stop_inverted_00003.jpg,stop_inverted,stop,1,0,7.361037,7114.353,216.512,375,0,2,stop,
71,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/rock/rock_00000.jpg,rock,rock,1,1,7.317865,7080.847,208.266,375,0,2,rock,
72,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/one/one_00002.jpg,one,one,1,1,7.313866,7055.733,226.93,375,0,2,one,
73,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/no_gesture/no_gesture_00004.jpg,no_gesture,no_gesture,1,1,7.242359,6622.6,590.562,364,0,4,no_gesture,
74,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three/three_00003.jpg,three,peace,1,0,7.328538,7075.241,224.198,375,0,2,peace,
75,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/ok/ok_00004.jpg,ok,ok,1,1,7.296243,7044.77,220.811,375,0,2,ok,
76,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/fist/fist_00003.jpg,fist,fist,1,1,7.548237,7117.051,401.278,375,0,3,fist,
77,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop/stop_00003.jpg,stop,stop,1,1,7.300554,7052.288,218.537,375,0,2,stop,
78,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/mute/mute_00002.jpg,mute,mute,1,1,7.267274,7020.965,214.79,375,0,2,mute,
79,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/dislike/dislike_00002.jpg,dislike,dislike,1,1,7.555357,7124.266,401.172,375,0,3,dislike,
80,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three2/three2_00001.jpg,three2,peace,1,0,7.303872,7054.08,221.192,375,0,2,peace,
81,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/ok/ok_00001.jpg,ok,ok,1,1,7.246518,6997.492,216.954,375,0,2,ok,
82,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/fist/fist_00002.jpg,fist,fist,1,1,7.539967,7095.55,414.29,375,0,3,fist,
83,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/rock/rock_00004.jpg,rock,rock,1,1,7.271414,7022.341,219.398,375,0,2,rock,
84,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/like/like_00002.jpg,like,like,1,1,7.365049,7116.642,218.718,375,0,2,like,
85,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop_inverted/stop_inverted_00004.jpg,stop_inverted,stop,1,0,7.314544,7070.55,214.328,375,0,2,stop,
86,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/palm/palm_00000.jpg,palm,palm,1,1,7.453717,7028.249,394.277,375,0,3,palm,
87,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/rock/rock_00001.jpg,rock,peace,1,0,7.328527,7082.713,214.944,375,0,2,peace,
88,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/ok/ok_00003.jpg,ok,ok,1,1,6.160453,5920.116,213.968,342,0,2,ok,
89,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace/peace_00001.jpg,peace,peace,1,1,7.302772,7049.521,223.154,375,0,2,peace,
90,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/rock/rock_00002.jpg,rock,rock,1,1,7.306720,7060.26,215.35,375,0,2,rock,
91,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop/stop_00000.jpg,stop,stop,1,1,7.336595,7089.818,217.081,375,0,2,stop,
92,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/mute/mute_00003.jpg,mute,mute,1,1,7.282239,7041.373,209.466,375,0,2,mute,
93,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/no_gesture/no_gesture_00000.jpg,no_gesture,call,1,0,7.245295,6992.539,222.278,375,0,2,call,
94,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace/peace_00003.jpg,peace,peace,1,1,7.331098,7091.348,208.658,375,0,2,peace,
95,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/palm/palm_00004.jpg,palm,stop,1,0,7.310065,7054.629,225.604,375,0,2,stop,
