index,image_path,true_label,predicted_label,valid,correct,wall_s,prompt_ms,predicted_ms,prompt_tokens,cached_tokens,predicted_tokens,raw_response,error
26,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three/three_00004.jpg,three,three,1,1,1.410155,1273.934,95.255,375,0,2,three,
27,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace/peace_00004.jpg,peace,peace,1,1,1.407899,1272.847,94.451,375,0,2,peace,
28,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00004.jpg,peace_inverted,peace,1,0,1.297711,1166.559,94.484,342,0,2,peace,
29,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/ok/ok_00002.jpg,ok,ok,1,1,1.413735,1279.489,95.222,375,0,2,ok,
30,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop_inverted/stop_inverted_00000.jpg,stop_inverted,stop,1,0,1.409912,1274.252,95.577,375,0,2,stop,
31,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00002.jpg,peace_inverted,peace,1,0,1.410051,1274.396,94.433,375,0,2,peace,
32,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00004.jpg,two_up_inverted,two_up,1,0,1.503186,1271.82,188.971,375,0,3,two_up,
33,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three2/three2_00002.jpg,three2,peace,1,0,1.290938,1159.892,94.503,342,0,2,peace,
34,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up/two_up_00004.jpg,two_up,peace,1,0,1.422306,1284.506,95.492,375,0,2,peace,
35,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/like/like_00003.jpg,like,like,1,1,1.410045,1274.702,94.351,375,0,2,like,
36,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/mute/mute_00004.jpg,mute,mute,1,1,1.410474,1274.481,95.028,375,0,2,mute,
37,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop_inverted/stop_inverted_00002.jpg,stop_inverted,stop,1,0,1.413837,1274.277,94.387,375,0,2,stop,
38,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/one/one_00003.jpg,one,one,1,1,1.408778,1273.141,94.613,375,0,2,one,
39,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/dislike/dislike_00004.jpg,dislike,dislike,1,1,1.506509,1276.412,189.446,375,0,3,dislike,
40,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three2/three2_00000.jpg,three2,three,1,0,1.408565,1272.969,94.661,375,0,2,three,
41,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop/stop_00004.jpg,stop,stop,1,1,1.410427,1275.026,94.913,375,0,2,stop,
42,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/call/call_00004.jpg,call,call,1,1,1.404804,1268.823,94.187,375,0,2,call,
43,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/four/four_00000.jpg,four,four,1,1,1.412278,1274.417,96.905,375,0,2,four,
44,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/fist/fist_00000.jpg,fist,fist,1,1,1.382210,1158.084,188.105,342,0,3,fist,
45,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/four/four_00001.jpg,four,four,1,1,1.411351,1276.165,94.46,375,0,2,four,
46,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/mute/mute_00001.jpg,mute,mute,1,1,1.410230,1273.891,94.893,375,0,2,mute,
47,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three2/three2_00004.jpg,three2,peace,1,0,1.407280,1271.167,94.753,375,0,2,peace,
48,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/rock/rock_00003.jpg,rock,peace,1,0,1.408898,1273.418,94.202,375,0,2,peace,
49,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop/stop_00001.jpg,stop,stop,1,1,1.409265,1274.791,94.205,375,0,2,stop,
50,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop_inverted/stop_inverted_00001.jpg,stop_inverted,peace,1,0,1.406274,1272.103,94.053,375,0,2,peace,
51,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace/peace_00000.jpg,peace,peace,1,1,1.410718,1273.398,95.613,375,0,2,peace,
52,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three/three_00001.jpg,three,peace,1,0,1.408534,1273.567,94.201,375,0,2,peace,
53,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/like/like_00000.jpg,like,like,1,1,1.420180,1276.537,102.043,375,0,2,like,
54,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00003.jpg,two_up_inverted,two_up_inverted,1,1,1.678201,1271.966,365.704,375,0,5,two_up_inverted,
55,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/palm/palm_00001.jpg,palm,stop,1,0,1.368159,1231.953,94.621,364,0,2,stop,
56,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00002.jpg,two_up_inverted,stop,1,0,1.414943,1279.87,93.95,375,0,2,stop,
57,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/call/call_00000.jpg,call,call,1,1,1.367369,1231.646,94.721,364,0,2,call,
58,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/ok/ok_00000.jpg,ok,ok,1,1,1.416137,1280.602,94.464,375,0,2,ok,
59,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up/two_up_00003.jpg,two_up,peace,1,0,1.290845,1158.537,94.212,342,0,2,peace,
60,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/call/call_00003.jpg,call,call,1,1,1.419702,1280.222,96.09,375,0,2,call,
61,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/fist/fist_00001.jpg,fist,fist,1,1,1.507508,1277.238,188.393,375,0,3,fist,
62,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00001.jpg,two_up_inverted,peace,1,0,1.407865,1272.256,94.503,375,0,2,peace,
63,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop/stop_00002.jpg,stop,stop,1,1,1.413937,1277.691,95.136,375,0,2,stop,
64,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00001.jpg,peace_inverted,peace,1,0,1.410990,1276.61,94.86,375,0,2,peace,
65,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up/two_up_00001.jpg,two_up,peace,1,0,1.411869,1276.399,95.234,375,0,2,peace,
66,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/like/like_00001.jpg,like,like,1,1,1.408770,1272.776,94.472,375,0,2,like,
67,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/one/one_00000.jpg,one,one,1,1,1.411368,1275.399,96.902,375,0,2,one,
68,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00000.jpg,peace_inverted,peace,1,0,1.410835,1274.306,94.054,375,0,2,peace,
69,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up/two_up_00000.jpg,two_up,peace,1,0,1.292037,1161.969,94.572,342,0,2,peace,
70,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop_inverted/stop_inverted_00003.jpg,stop_inverted,stop,1,0,1.419175,1280.833,94.566,375,0,2,stop,
71,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/rock/rock_00000.jpg,rock,call,1,0,1.408264,1273.757,94.728,375,0,2,call,
72,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/one/one_00002.jpg,one,one,1,1,1.408407,1272.085,94.05,375,0,2,one,
73,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/no_gesture/no_gesture_00004.jpg,no_gesture,no_gesture,1,1,1.552990,1236.471,277.507,364,0,4,no_gesture,
74,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three/three_00003.jpg,three,peace,1,0,1.414177,1278.112,93.999,375,0,2,peace,
75,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/ok/ok_00004.jpg,ok,ok,1,1,1.412005,1277.363,94.529,375,0,2,ok,
76,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/fist/fist_00003.jpg,fist,fist,1,1,1.502561,1273.093,188.703,375,0,3,fist,
77,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop/stop_00003.jpg,stop,stop,1,1,1.411895,1274.967,95.563,375,0,2,stop,
78,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/mute/mute_00002.jpg,mute,mute,1,1,1.410458,1274.726,95.0,375,0,2,mute,
79,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/dislike/dislike_00002.jpg,dislike,dislike,1,1,1.505404,1273.462,190.618,375,0,3,dislike,
80,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three2/three2_00001.jpg,three2,peace,1,0,1.413911,1276.125,96.128,375,0,2,peace,
81,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/ok/ok_00001.jpg,ok,ok,1,1,1.417467,1274.04,101.867,375,0,2,ok,
82,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/fist/fist_00002.jpg,fist,fist,1,1,1.501389,1272.807,188.781,375,0,3,fist,
83,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/rock/rock_00004.jpg,rock,rock,1,1,1.407655,1271.648,94.965,375,0,2,rock,
84,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/like/like_00002.jpg,like,like,1,1,1.409788,1274.256,94.446,375,0,2,like,
85,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop_inverted/stop_inverted_00004.jpg,stop_inverted,stop,1,0,1.407997,1272.793,94.785,375,0,2,stop,
86,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/palm/palm_00000.jpg,palm,stop,1,0,1.411138,1275.287,95.163,375,0,2,stop,
87,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/rock/rock_00001.jpg,rock,peace,1,0,1.416473,1278.426,95.676,375,0,2,peace,
88,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/ok/ok_00003.jpg,ok,ok,1,1,1.290373,1159.688,95.408,342,0,2,ok,
89,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace/peace_00001.jpg,peace,peace,1,1,1.416663,1280.929,95.052,375,0,2,peace,
90,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/rock/rock_00002.jpg,rock,rock,1,1,1.407471,1271.902,94.196,375,0,2,rock,
91,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop/stop_00000.jpg,stop,stop,1,1,1.410801,1274.069,96.579,375,0,2,stop,
92,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/mute/mute_00003.jpg,mute,mute,1,1,1.416775,1279.753,95.476,375,0,2,mute,
93,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/no_gesture/no_gesture_00000.jpg,no_gesture,call,1,0,1.413114,1274.374,97.642,375,0,2,call,
94,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace/peace_00003.jpg,peace,peace,1,1,1.410625,1274.637,94.269,375,0,2,peace,
95,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/palm/palm_00004.jpg,palm,stop,1,0,1.406821,1271.01,95.198,375,0,2,stop,
