id,image_path,true,pred,correct,invalid,generated_text,returncode,wall_s,raw_log_path,prompt_eval_ms,prompt_eval_tokens,decode_eval_ms,decode_eval_tokens,total_ms,total_tokens
stop_00000,data/hagrid_day1/images/stop/stop_00000.jpg,stop,peace,False,False,Peace,0,3.7750251423567533,results/raw_cli/llava15_7b_q4_cli_balanced_95/0082_stop_stop_00000.txt,,,,,,
dislike_00001,data/hagrid_day1/images/dislike/dislike_00001.jpg,dislike,INVALID,False,True,thumb down,0,3.81717087328434,results/raw_cli/llava15_7b_q4_cli_balanced_95/0083_dislike_dislike_00001.txt,,,,,,
two_up_inverted_00002,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00002.jpg,two_up_inverted,fist,False,False,Fist,0,3.8017251398414373,results/raw_cli/llava15_7b_q4_cli_balanced_95/0084_two_up_inverted_two_up_inverted_00002.txt,,,,,,
fist_00004,data/hagrid_day1/images/fist/fist_00004.jpg,fist,fist,True,False,fist,0,3.799559947103262,results/raw_cli/llava15_7b_q4_cli_balanced_95/0085_fist_fist_00004.txt,,,,,,
fist_00000,data/hagrid_day1/images/fist/fist_00000.jpg,fist,fist,True,False,fist,0,3.8154946472495794,results/raw_cli/llava15_7b_q4_cli_balanced_95/0086_fist_fist_00000.txt,,,,,,
two_up_00000,data/hagrid_day1/images/two_up/two_up_00000.jpg,two_up,fist,False,False,fist,0,3.7965402603149414,results/raw_cli/llava15_7b_q4_cli_balanced_95/0087_two_up_two_up_00000.txt,,,,,,
dislike_00000,data/hagrid_day1/images/dislike/dislike_00000.jpg,dislike,INVALID,False,True,thumb down,0,3.8605115711688995,results/raw_cli/llava15_7b_q4_cli_balanced_95/0088_dislike_dislike_00000.txt,,,,,,
no_gesture_00003,data/hagrid_day1/images/no_gesture/no_gesture_00003.jpg,no_gesture,fist,False,False,fist,0,3.7860689368098974,results/raw_cli/llava15_7b_q4_cli_balanced_95/0089_no_gesture_no_gesture_00003.txt,,,,,,
rock_00000,data/hagrid_day1/images/rock/rock_00000.jpg,rock,fist,False,False,fist,0,3.82995199970901,results/raw_cli/llava15_7b_q4_cli_balanced_95/0090_rock_rock_00000.txt,,,,,,
mute_00003,data/hagrid_day1/images/mute/mute_00003.jpg,mute,fist,False,False,Fist,0,3.8117204662412405,results/raw_cli/llava15_7b_q4_cli_balanced_95/0091_mute_mute_00003.txt,,,,,,
three2_00004,data/hagrid_day1/images/three2/three2_00004.jpg,three2,fist,False,False,fist,0,3.793581096455455,results/raw_cli/llava15_7b_q4_cli_balanced_95/0092_three2_three2_00004.txt,,,,,,
three_00002,data/hagrid_day1/images/three/three_00002.jpg,three,fist,False,False,fist,0,3.8265578001737595,results/raw_cli/llava15_7b_q4_cli_balanced_95/0093_three_three_00002.txt,,,,,,
call_00003,data/hagrid_day1/images/call/call_00003.jpg,call,INVALID,False,True,thumb up,0,3.8059691078960896,results/raw_cli/llava15_7b_q4_cli_balanced_95/0094_call_call_00003.txt,,,,,,
