id,image_path,original_image_path,input_type,true,pred,correct,invalid,generated_text,full_output,returncode,wall_s,raw_log_path,mtmd_encode_ms,prompt_eval_ms,prompt_eval_tokens,decode_eval_ms,decode_eval_tokens,total_ms,total_tokens
peace_00001,data/hagrid_day1/images/peace/peace_00001.jpg,,full_image,peace,peace,True,False,peace,,0,14.416531478000024,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0010_peace_peace_00001.txt,8634.0,,,,,,
stop_00004,data/hagrid_day1/images/stop/stop_00004.jpg,,full_image,stop,stop,True,False,stop,,0,14.26844243000005,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0011_stop_stop_00004.txt,8602.0,,,,,,
peace_00000,data/hagrid_day1/images/peace/peace_00000.jpg,,full_image,peace,peace,True,False,peace,,0,14.390471432999902,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0012_peace_peace_00000.txt,8718.0,,,,,,
like_00003,data/hagrid_day1/images/like/like_00003.jpg,,full_image,like,like,True,False,like,,0,14.241111064999814,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0013_like_like_00003.txt,8608.0,,,,,,
three_00003,data/hagrid_day1/images/three/three_00003.jpg,,full_image,three,three,True,False,three,,0,14.283856032999893,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0014_three_three_00003.txt,8675.0,,,,,,
stop_inverted_00001,data/hagrid_day1/images/stop_inverted/stop_inverted_00001.jpg,,full_image,stop_inverted,no_gesture,False,False,no_gesture,,0,14.731089266000026,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0015_stop_inverted_stop_inverted_00001.txt,8694.0,,,,,,
two_up_00004,data/hagrid_day1/images/two_up/two_up_00004.jpg,,full_image,two_up,two_up,True,False,two_up,,0,14.451999741000009,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0016_two_up_two_up_00004.txt,8663.0,,,,,,
stop_inverted_00002,data/hagrid_day1/images/stop_inverted/stop_inverted_00002.jpg,,full_image,stop_inverted,stop,False,False,stop,,0,14.495275837000008,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0017_stop_inverted_stop_inverted_00002.txt,8731.0,,,,,,
dislike_00002,data/hagrid_day1/images/dislike/dislike_00002.jpg,,full_image,dislike,dislike,True,False,dislike,,0,14.825569203999976,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0018_dislike_dislike_00002.txt,8742.0,,,,,,
two_up_inverted_00003,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00003.jpg,,full_image,two_up_inverted,two_up,False,False,two_up,,0,14.418017863999921,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0019_two_up_inverted_two_up_inverted_00003.txt,8663.0,,,,,,
like_00002,data/hagrid_day1/images/like/like_00002.jpg,,full_image,like,like,True,False,like,,0,14.343937323999853,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0020_like_like_00002.txt,8653.0,,,,,,
stop_inverted_00000,data/hagrid_day1/images/stop_inverted/stop_inverted_00000.jpg,,full_image,stop_inverted,stop,False,False,stop,,0,14.546518030000016,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0021_stop_inverted_stop_inverted_00000.txt,8737.0,,,,,,
palm_00004,data/hagrid_day1/images/palm/palm_00004.jpg,,full_image,palm,palm,True,False,palm,,0,14.702470680000033,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0022_palm_palm_00004.txt,8664.0,,,,,,
like_00000,data/hagrid_day1/images/like/like_00000.jpg,,full_image,like,like,True,False,like,,0,14.323392455999965,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0023_like_like_00000.txt,8680.0,,,,,,
fist_00002,data/hagrid_day1/images/fist/fist_00002.jpg,,full_image,fist,fist,True,False,fist,,0,14.391537922999987,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0024_fist_fist_00002.txt,8666.0,,,,,,
peace_00004,data/hagrid_day1/images/peace/peace_00004.jpg,,full_image,peace,peace,True,False,peace,,0,14.29598207999993,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0025_peace_peace_00004.txt,8679.0,,,,,,
four_00003,data/hagrid_day1/images/four/four_00003.jpg,,full_image,four,ok,False,False,ok,,0,14.276925041999903,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0026_four_four_00003.txt,8659.0,,,,,,
one_00003,data/hagrid_day1/images/one/one_00003.jpg,,full_image,one,one,True,False,one,,0,14.364978233000102,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0027_one_one_00003.txt,8687.0,,,,,,
peace_inverted_00001,data/hagrid_day1/images/peace_inverted/peace_inverted_00001.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,14.417230724999854,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0028_peace_inverted_peace_inverted_00001.txt,8653.0,,,,,,
call_00002,data/hagrid_day1/images/call/call_00002.jpg,,full_image,call,call,True,False,call,,0,14.708405556000116,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0029_call_call_00002.txt,8686.0,,,,,,
two_up_00002,data/hagrid_day1/images/two_up/two_up_00002.jpg,,full_image,two_up,peace,False,False,peace,,0,14.294108607999988,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0030_two_up_two_up_00002.txt,8655.0,,,,,,
rock_00003,data/hagrid_day1/images/rock/rock_00003.jpg,,full_image,rock,rock,True,False,rock,,0,14.31608917099993,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0031_rock_rock_00003.txt,8703.0,,,,,,
ok_00001,data/hagrid_day1/images/ok/ok_00001.jpg,,full_image,ok,ok,True,False,ok,,0,14.34398173999989,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0032_ok_ok_00001.txt,8680.0,,,,,,
peace_inverted_00004,data/hagrid_day1/images/peace_inverted/peace_inverted_00004.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,11.551067202000013,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0033_peace_inverted_peace_inverted_00004.txt,6026.0,,,,,,
no_gesture_00000,data/hagrid_day1/images/no_gesture/no_gesture_00000.jpg,,full_image,no_gesture,no_gesture,True,False,no_gesture,,0,14.80453727400004,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0034_no_gesture_no_gesture_00000.txt,8702.0,,,,,,
like_00001,data/hagrid_day1/images/like/like_00001.jpg,,full_image,like,like,True,False,like,,0,14.939170627000067,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0035_like_like_00001.txt,8770.0,,,,,,
ok_00002,data/hagrid_day1/images/ok/ok_00002.jpg,,full_image,ok,ok,True,False,ok,,0,14.339858337000123,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0036_ok_ok_00002.txt,8714.0,,,,,,
peace_inverted_00000,data/hagrid_day1/images/peace_inverted/peace_inverted_00000.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,14.634162843000013,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0037_peace_inverted_peace_inverted_00000.txt,8944.0,,,,,,
dislike_00004,data/hagrid_day1/images/dislike/dislike_00004.jpg,,full_image,dislike,dislike,True,False,dislike,,0,14.789649814000086,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0038_dislike_dislike_00004.txt,8724.0,,,,,,
peace_inverted_00002,data/hagrid_day1/images/peace_inverted/peace_inverted_00002.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,14.249752322999939,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0039_peace_inverted_peace_inverted_00002.txt,8652.0,,,,,,
two_up_inverted_00001,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00001.jpg,,full_image,two_up_inverted,one,False,False,one,,0,14.306707376000077,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0040_two_up_inverted_two_up_inverted_00001.txt,8729.0,,,,,,
two_up_inverted_00000,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00000.jpg,,full_image,two_up_inverted,two_up,False,False,two_up,,0,14.565073901999995,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0041_two_up_inverted_two_up_inverted_00000.txt,8741.0,,,,,,
ok_00003,data/hagrid_day1/images/ok/ok_00003.jpg,,full_image,ok,ok,True,False,ok,,0,11.526450401000147,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0042_ok_ok_00003.txt,5994.0,,,,,,
mute_00002,data/hagrid_day1/images/mute/mute_00002.jpg,,full_image,mute,mute,True,False,mute,,0,14.348064483999906,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0043_mute_mute_00002.txt,8715.0,,,,,,
one_00000,data/hagrid_day1/images/one/one_00000.jpg,,full_image,one,one,True,False,one,,0,14.350648830999944,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0044_one_one_00000.txt,8738.0,,,,,,
ok_00000,data/hagrid_day1/images/ok/ok_00000.jpg,,full_image,ok,ok,True,False,ok,,0,14.597313046999943,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0045_ok_ok_00000.txt,8772.0,,,,,,
call_00000,data/hagrid_day1/images/call/call_00000.jpg,,full_image,call,call,True,False,call,,0,13.560516169000039,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0046_call_call_00000.txt,7835.0,,,,,,
stop_inverted_00003,data/hagrid_day1/images/stop_inverted/stop_inverted_00003.jpg,,full_image,stop_inverted,stop,False,False,stop,,0,14.356558397000072,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0047_stop_inverted_stop_inverted_00003.txt,8696.0,,,,,,
one_00004,data/hagrid_day1/images/one/one_00004.jpg,,full_image,one,one,True,False,one,,0,14.396111363000045,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0048_one_one_00004.txt,8737.0,,,,,,
no_gesture_00004,data/hagrid_day1/images/no_gesture/no_gesture_00004.jpg,,full_image,no_gesture,no_gesture,True,False,no_gesture,,0,14.049984460999895,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0049_no_gesture_no_gesture_00004.txt,8056.0,,,,,,
no_gesture_00002,data/hagrid_day1/images/no_gesture/no_gesture_00002.jpg,,full_image,no_gesture,no_gesture,True,False,no_gesture,,0,14.941954673999817,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0050_no_gesture_no_gesture_00002.txt,8668.0,,,,,,
call_00004,data/hagrid_day1/images/call/call_00004.jpg,,full_image,call,call,True,False,call,,0,14.4230799259999,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0051_call_call_00004.txt,8738.0,,,,,,
three_00004,data/hagrid_day1/images/three/three_00004.jpg,,full_image,three,three,True,False,three,,0,14.37242564600001,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0052_three_three_00004.txt,8696.0,,,,,,
four_00004,data/hagrid_day1/images/four/four_00004.jpg,,full_image,four,three,False,False,three,,0,14.470403829999896,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0053_four_four_00004.txt,8707.0,,,,,,
three2_00001,data/hagrid_day1/images/three2/three2_00001.jpg,,full_image,three2,peace,False,False,peace,,0,14.378163438000001,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0054_three2_three2_00001.txt,8727.0,,,,,,
three2_00000,data/hagrid_day1/images/three2/three2_00000.jpg,,full_image,three2,three,False,False,three,,0,14.312678011000116,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0055_three2_three2_00000.txt,8689.0,,,,,,
four_00002,data/hagrid_day1/images/four/four_00002.jpg,,full_image,four,four,True,False,four,,0,15.005162788999996,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0056_four_four_00002.txt,8800.0,,,,,,
three2_00003,data/hagrid_day1/images/three2/three2_00003.jpg,,full_image,three2,peace,False,False,peace,,0,12.915567319000047,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0057_three2_three2_00003.txt,7394.0,,,,,,
stop_inverted_00004,data/hagrid_day1/images/stop_inverted/stop_inverted_00004.jpg,,full_image,stop_inverted,no_gesture,False,False,no_gesture,,0,14.988938185000052,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0058_stop_inverted_stop_inverted_00004.txt,9001.0,,,,,,
no_gesture_00001,data/hagrid_day1/images/no_gesture/no_gesture_00001.jpg,,full_image,no_gesture,no_gesture,True,False,no_gesture,,0,13.853392171999985,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0059_no_gesture_no_gesture_00001.txt,7930.0,,,,,,
fist_00003,data/hagrid_day1/images/fist/fist_00003.jpg,,full_image,fist,fist,True,False,fist,,0,14.50228576099994,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0060_fist_fist_00003.txt,8738.0,,,,,,
palm_00001,data/hagrid_day1/images/palm/palm_00001.jpg,,full_image,palm,stop,False,False,stop,,0,14.592269773999988,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0061_palm_palm_00001.txt,8741.0,,,,,,
call_00001,data/hagrid_day1/images/call/call_00001.jpg,,full_image,call,call,True,False,call,,0,14.376944187999925,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0062_call_call_00001.txt,8738.0,,,,,,
mute_00000,data/hagrid_day1/images/mute/mute_00000.jpg,,full_image,mute,mute,True,False,mute,,0,14.499938116000067,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0063_mute_mute_00000.txt,8727.0,,,,,,
four_00000,data/hagrid_day1/images/four/four_00000.jpg,,full_image,four,stop,False,False,stop,,0,14.413058266999997,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0064_four_four_00000.txt,8742.0,,,,,,
one_00001,data/hagrid_day1/images/one/one_00001.jpg,,full_image,one,one,True,False,one,,0,14.412261486999796,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0065_one_one_00001.txt,8762.0,,,,,,
rock_00002,data/hagrid_day1/images/rock/rock_00002.jpg,,full_image,rock,rock,True,False,rock,,0,19.154076913000154,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0066_rock_rock_00002.txt,8729.0,,,,,,
dislike_00003,data/hagrid_day1/images/dislike/dislike_00003.jpg,,full_image,dislike,dislike,True,False,dislike,,0,14.594054393000079,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0067_dislike_dislike_00003.txt,8727.0,,,,,,
one_00002,data/hagrid_day1/images/one/one_00002.jpg,,full_image,one,one,True,False,one,,0,14.284769220999806,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0068_one_one_00002.txt,8686.0,,,,,,
three2_00002,data/hagrid_day1/images/three2/three2_00002.jpg,,full_image,three2,peace,False,False,peace,,0,11.393109244000243,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0069_three2_three2_00002.txt,6021.0,,,,,,
palm_00002,data/hagrid_day1/images/palm/palm_00002.jpg,,full_image,palm,stop,False,False,stop,,0,14.583870324000145,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0070_palm_palm_00002.txt,8783.0,,,,,,
rock_00004,data/hagrid_day1/images/rock/rock_00004.jpg,,full_image,rock,rock,True,False,rock,,0,14.478271280000172,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0071_rock_rock_00004.txt,8760.0,,,,,,
peace_inverted_00003,data/hagrid_day1/images/peace_inverted/peace_inverted_00003.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,14.447142675000123,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0072_peace_inverted_peace_inverted_00003.txt,8743.0,,,,,,
three_00000,data/hagrid_day1/images/three/three_00000.jpg,,full_image,three,three,True,False,three,,0,14.446782944000006,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0073_three_three_00000.txt,8736.0,,,,,,
peace_00003,data/hagrid_day1/images/peace/peace_00003.jpg,,full_image,peace,peace,True,False,peace,,0,14.83031429399989,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0074_peace_peace_00003.txt,8796.0,,,,,,
three_00001,data/hagrid_day1/images/three/three_00001.jpg,,full_image,three,three,True,False,three,,0,14.576393069000005,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0075_three_three_00001.txt,8943.0,,,,,,
like_00004,data/hagrid_day1/images/like/like_00004.jpg,,full_image,like,like,True,False,like,,0,14.287826829000096,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0076_like_like_00004.txt,8729.0,,,,,,
mute_00001,data/hagrid_day1/images/mute/mute_00001.jpg,,full_image,mute,mute,True,False,mute,,0,14.282904381999742,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0077_mute_mute_00001.txt,8772.0,,,,,,
stop_00002,data/hagrid_day1/images/stop/stop_00002.jpg,,full_image,stop,stop,True,False,stop,,0,14.518796201999976,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0078_stop_stop_00002.txt,8734.0,,,,,,
ok_00004,data/hagrid_day1/images/ok/ok_00004.jpg,,full_image,ok,ok,True,False,ok,,0,14.300802390000172,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0079_ok_ok_00004.txt,8684.0,,,,,,
stop_00001,data/hagrid_day1/images/stop/stop_00001.jpg,,full_image,stop,stop,True,False,stop,,0,14.591253831999893,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0080_stop_stop_00001.txt,8774.0,,,,,,
peace_00002,data/hagrid_day1/images/peace/peace_00002.jpg,,full_image,peace,peace,True,False,peace,,0,14.811452165000446,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0081_peace_peace_00002.txt,8712.0,,,,,,
stop_00000,data/hagrid_day1/images/stop/stop_00000.jpg,,full_image,stop,stop,True,False,stop,,0,14.42800438500035,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0082_stop_stop_00000.txt,8774.0,,,,,,
dislike_00001,data/hagrid_day1/images/dislike/dislike_00001.jpg,,full_image,dislike,dislike,True,False,dislike,,0,14.743709668000065,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0083_dislike_dislike_00001.txt,8738.0,,,,,,
two_up_inverted_00002,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00002.jpg,,full_image,two_up_inverted,three,False,False,three,,0,14.3469427,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0084_two_up_inverted_two_up_inverted_00002.txt,8770.0,,,,,,
fist_00004,data/hagrid_day1/images/fist/fist_00004.jpg,,full_image,fist,fist,True,False,fist,,0,14.746492507999847,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0085_fist_fist_00004.txt,8736.0,,,,,,
fist_00000,data/hagrid_day1/images/fist/fist_00000.jpg,,full_image,fist,fist,True,False,fist,,0,12.337762850999752,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0086_fist_fist_00000.txt,6778.0,,,,,,
two_up_00000,data/hagrid_day1/images/two_up/two_up_00000.jpg,,full_image,two_up,two_up,True,False,two_up,,0,11.65430102900018,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0087_two_up_two_up_00000.txt,6070.0,,,,,,
dislike_00000,data/hagrid_day1/images/dislike/dislike_00000.jpg,,full_image,dislike,dislike,True,False,dislike,,0,14.6463206479998,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0088_dislike_dislike_00000.txt,8802.0,,,,,,
no_gesture_00003,data/hagrid_day1/images/no_gesture/no_gesture_00003.jpg,,full_image,no_gesture,call,False,False,call,,0,14.441800655999941,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0089_no_gesture_no_gesture_00003.txt,8778.0,,,,,,
rock_00000,data/hagrid_day1/images/rock/rock_00000.jpg,,full_image,rock,rock,True,False,rock,,0,14.684366956999838,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0090_rock_rock_00000.txt,8772.0,,,,,,
mute_00003,data/hagrid_day1/images/mute/mute_00003.jpg,,full_image,mute,mute,True,False,mute,,0,14.428863990000082,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0091_mute_mute_00003.txt,8788.0,,,,,,
three2_00004,data/hagrid_day1/images/three2/three2_00004.jpg,,full_image,three2,peace,False,False,peace,,0,14.426972019000004,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0092_three2_three2_00004.txt,8749.0,,,,,,
three_00002,data/hagrid_day1/images/three/three_00002.jpg,,full_image,three,three,True,False,three,,0,14.32935512899985,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0093_three_three_00002.txt,8753.0,,,,,,
call_00003,data/hagrid_day1/images/call/call_00003.jpg,,full_image,call,call,True,False,call,,0,14.811346166000021,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_95/0094_call_call_00003.txt,8747.0,,,,,,
