id,image_path,original_image_path,input_type,true,pred,correct,invalid,generated_text,full_output,returncode,wall_s,raw_log_path,mtmd_encode_ms,prompt_eval_ms,prompt_eval_tokens,decode_eval_ms,decode_eval_tokens,total_ms,total_tokens
peace_00001,data/hagrid_day1/images/peace/peace_00001.jpg,,full_image,peace,peace,True,False,peace,,0,3.58451615460217,results/raw_cli/qwen3vl4b_f16_l40s_19/0010_peace_peace_00001.txt,1106.0,,,,,,
stop_00004,data/hagrid_day1/images/stop/stop_00004.jpg,,full_image,stop,stop,True,False,stop,,0,3.492223171517253,results/raw_cli/qwen3vl4b_f16_l40s_19/0011_stop_stop_00004.txt,1069.0,,,,,,
peace_00000,data/hagrid_day1/images/peace/peace_00000.jpg,,full_image,peace,peace,True,False,peace,,0,3.4708838630467653,results/raw_cli/qwen3vl4b_f16_l40s_19/0012_peace_peace_00000.txt,1046.0,,,,,,
like_00003,data/hagrid_day1/images/like/like_00003.jpg,,full_image,like,like,True,False,like,,0,3.5560412164777517,results/raw_cli/qwen3vl4b_f16_l40s_19/0013_like_like_00003.txt,1120.0,,,,,,
three_00003,data/hagrid_day1/images/three/three_00003.jpg,,full_image,three,three,True,False,three,,0,3.4928258564323187,results/raw_cli/qwen3vl4b_f16_l40s_19/0014_three_three_00003.txt,1067.0,,,,,,
stop_inverted_00001,data/hagrid_day1/images/stop_inverted/stop_inverted_00001.jpg,,full_image,stop_inverted,four,False,False,four,,0,3.506414009258151,results/raw_cli/qwen3vl4b_f16_l40s_19/0015_stop_inverted_stop_inverted_00001.txt,1078.0,,,,,,
two_up_00004,data/hagrid_day1/images/two_up/two_up_00004.jpg,,full_image,two_up,two_up,True,False,two_up,,0,3.511250004172325,results/raw_cli/qwen3vl4b_f16_l40s_19/0016_two_up_two_up_00004.txt,1052.0,,,,,,
stop_inverted_00002,data/hagrid_day1/images/stop_inverted/stop_inverted_00002.jpg,,full_image,stop_inverted,stop,False,False,stop,,0,3.5119426641613245,results/raw_cli/qwen3vl4b_f16_l40s_19/0017_stop_inverted_stop_inverted_00002.txt,1085.0,,,,,,
dislike_00002,data/hagrid_day1/images/dislike/dislike_00002.jpg,,full_image,dislike,dislike,True,False,dislike,,0,3.5852832086384296,results/raw_cli/qwen3vl4b_f16_l40s_19/0018_dislike_dislike_00002.txt,1091.0,,,,,,
two_up_inverted_00003,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00003.jpg,,full_image,two_up_inverted,two_up,False,False,two_up,,0,3.5290153101086617,results/raw_cli/qwen3vl4b_f16_l40s_19/0019_two_up_inverted_two_up_inverted_00003.txt,1076.0,,,,,,
like_00002,data/hagrid_day1/images/like/like_00002.jpg,,full_image,like,like,True,False,like,,0,3.5475308150053024,results/raw_cli/qwen3vl4b_f16_l40s_19/0020_like_like_00002.txt,1095.0,,,,,,
stop_inverted_00000,data/hagrid_day1/images/stop_inverted/stop_inverted_00000.jpg,,full_image,stop_inverted,stop,False,False,stop,,0,3.548965059220791,results/raw_cli/qwen3vl4b_f16_l40s_19/0021_stop_inverted_stop_inverted_00000.txt,1084.0,,,,,,
palm_00004,data/hagrid_day1/images/palm/palm_00004.jpg,,full_image,palm,stop,False,False,stop,,0,3.492667205631733,results/raw_cli/qwen3vl4b_f16_l40s_19/0022_palm_palm_00004.txt,1044.0,,,,,,
like_00000,data/hagrid_day1/images/like/like_00000.jpg,,full_image,like,like,True,False,like,,0,3.5214578919112682,results/raw_cli/qwen3vl4b_f16_l40s_19/0023_like_like_00000.txt,1093.0,,,,,,
fist_00002,data/hagrid_day1/images/fist/fist_00002.jpg,,full_image,fist,fist,True,False,fist,,0,3.519376737996936,results/raw_cli/qwen3vl4b_f16_l40s_19/0024_fist_fist_00002.txt,1075.0,,,,,,
peace_00004,data/hagrid_day1/images/peace/peace_00004.jpg,,full_image,peace,peace,True,False,peace,,0,3.5284980218857527,results/raw_cli/qwen3vl4b_f16_l40s_19/0025_peace_peace_00004.txt,1095.0,,,,,,
four_00003,data/hagrid_day1/images/four/four_00003.jpg,,full_image,four,four,True,False,four,,0,3.479914925992489,results/raw_cli/qwen3vl4b_f16_l40s_19/0026_four_four_00003.txt,1059.0,,,,,,
one_00003,data/hagrid_day1/images/one/one_00003.jpg,,full_image,one,one,True,False,one,,0,3.47634719312191,results/raw_cli/qwen3vl4b_f16_l40s_19/0027_one_one_00003.txt,1066.0,,,,,,
peace_inverted_00001,data/hagrid_day1/images/peace_inverted/peace_inverted_00001.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,3.5332979168742895,results/raw_cli/qwen3vl4b_f16_l40s_19/0028_peace_inverted_peace_inverted_00001.txt,1078.0,,,,,,
call_00002,data/hagrid_day1/images/call/call_00002.jpg,,full_image,call,call,True,False,call,,0,3.529177324846387,results/raw_cli/qwen3vl4b_f16_l40s_19/0029_call_call_00002.txt,1067.0,,,,,,
two_up_00002,data/hagrid_day1/images/two_up/two_up_00002.jpg,,full_image,two_up,peace,False,False,peace,,0,3.5580091569572687,results/raw_cli/qwen3vl4b_f16_l40s_19/0030_two_up_two_up_00002.txt,1089.0,,,,,,
rock_00003,data/hagrid_day1/images/rock/rock_00003.jpg,,full_image,rock,rock,True,False,rock,,0,3.5694019086658955,results/raw_cli/qwen3vl4b_f16_l40s_19/0031_rock_rock_00003.txt,1071.0,,,,,,
ok_00001,data/hagrid_day1/images/ok/ok_00001.jpg,,full_image,ok,ok,True,False,ok,,0,3.5071773789823055,results/raw_cli/qwen3vl4b_f16_l40s_19/0032_ok_ok_00001.txt,1093.0,,,,,,
peace_inverted_00004,data/hagrid_day1/images/peace_inverted/peace_inverted_00004.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,3.2085832376033068,results/raw_cli/qwen3vl4b_f16_l40s_19/0033_peace_inverted_peace_inverted_00004.txt,793.0,,,,,,
no_gesture_00000,data/hagrid_day1/images/no_gesture/no_gesture_00000.jpg,,full_image,no_gesture,no_gesture,True,False,no_gesture,,0,3.5316895470023155,results/raw_cli/qwen3vl4b_f16_l40s_19/0034_no_gesture_no_gesture_00000.txt,1080.0,,,,,,
like_00001,data/hagrid_day1/images/like/like_00001.jpg,,full_image,like,like,True,False,like,,0,3.4958165008574724,results/raw_cli/qwen3vl4b_f16_l40s_19/0035_like_like_00001.txt,1071.0,,,,,,
ok_00002,data/hagrid_day1/images/ok/ok_00002.jpg,,full_image,ok,ok,True,False,ok,,0,3.4754775315523148,results/raw_cli/qwen3vl4b_f16_l40s_19/0036_ok_ok_00002.txt,1052.0,,,,,,
peace_inverted_00000,data/hagrid_day1/images/peace_inverted/peace_inverted_00000.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,3.4755789823830128,results/raw_cli/qwen3vl4b_f16_l40s_19/0037_peace_inverted_peace_inverted_00000.txt,1076.0,,,,,,
dislike_00004,data/hagrid_day1/images/dislike/dislike_00004.jpg,,full_image,dislike,dislike,True,False,dislike,,0,3.507281130179763,results/raw_cli/qwen3vl4b_f16_l40s_19/0038_dislike_dislike_00004.txt,1077.0,,,,,,
peace_inverted_00002,data/hagrid_day1/images/peace_inverted/peace_inverted_00002.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,3.487263362854719,results/raw_cli/qwen3vl4b_f16_l40s_19/0039_peace_inverted_peace_inverted_00002.txt,1059.0,,,,,,
two_up_inverted_00001,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00001.jpg,,full_image,two_up_inverted,one,False,False,one,,0,3.5253540482372046,results/raw_cli/qwen3vl4b_f16_l40s_19/0040_two_up_inverted_two_up_inverted_00001.txt,1083.0,,,,,,
two_up_inverted_00000,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00000.jpg,,full_image,two_up_inverted,two_up,False,False,two_up,,0,3.5069958474487066,results/raw_cli/qwen3vl4b_f16_l40s_19/0041_two_up_inverted_two_up_inverted_00000.txt,1078.0,,,,,,
ok_00003,data/hagrid_day1/images/ok/ok_00003.jpg,,full_image,ok,ok,True,False,ok,,0,3.2060652393847704,results/raw_cli/qwen3vl4b_f16_l40s_19/0042_ok_ok_00003.txt,790.0,,,,,,
mute_00002,data/hagrid_day1/images/mute/mute_00002.jpg,,full_image,mute,mute,True,False,mute,,0,3.5228606406599283,results/raw_cli/qwen3vl4b_f16_l40s_19/0043_mute_mute_00002.txt,1086.0,,,,,,
one_00000,data/hagrid_day1/images/one/one_00000.jpg,,full_image,one,one,True,False,one,,0,3.5194955561310053,results/raw_cli/qwen3vl4b_f16_l40s_19/0044_one_one_00000.txt,1096.0,,,,,,
ok_00000,data/hagrid_day1/images/ok/ok_00000.jpg,,full_image,ok,ok,True,False,ok,,0,3.5183618124574423,results/raw_cli/qwen3vl4b_f16_l40s_19/0045_ok_ok_00000.txt,1085.0,,,,,,
call_00000,data/hagrid_day1/images/call/call_00000.jpg,,full_image,call,call,True,False,call,,0,3.3942739982157946,results/raw_cli/qwen3vl4b_f16_l40s_19/0046_call_call_00000.txt,959.0,,,,,,
stop_inverted_00003,data/hagrid_day1/images/stop_inverted/stop_inverted_00003.jpg,,full_image,stop_inverted,stop,False,False,stop,,0,3.493241483345628,results/raw_cli/qwen3vl4b_f16_l40s_19/0047_stop_inverted_stop_inverted_00003.txt,1067.0,,,,,,
one_00004,data/hagrid_day1/images/one/one_00004.jpg,,full_image,one,one,True,False,one,,0,3.48692218773067,results/raw_cli/qwen3vl4b_f16_l40s_19/0048_one_one_00004.txt,1053.0,,,,,,
no_gesture_00004,data/hagrid_day1/images/no_gesture/no_gesture_00004.jpg,,full_image,no_gesture,fist,False,False,fist,,0,3.383120061829686,results/raw_cli/qwen3vl4b_f16_l40s_19/0049_no_gesture_no_gesture_00004.txt,931.0,,,,,,
no_gesture_00002,data/hagrid_day1/images/no_gesture/no_gesture_00002.jpg,,full_image,no_gesture,no_gesture,True,False,no_gesture,,0,3.583276590332389,results/raw_cli/qwen3vl4b_f16_l40s_19/0050_no_gesture_no_gesture_00002.txt,1110.0,,,,,,
call_00004,data/hagrid_day1/images/call/call_00004.jpg,,full_image,call,call,True,False,call,,0,3.559283385053277,results/raw_cli/qwen3vl4b_f16_l40s_19/0051_call_call_00004.txt,1096.0,,,,,,
three_00004,data/hagrid_day1/images/three/three_00004.jpg,,full_image,three,three,True,False,three,,0,3.490224150940776,results/raw_cli/qwen3vl4b_f16_l40s_19/0052_three_three_00004.txt,1057.0,,,,,,
four_00004,data/hagrid_day1/images/four/four_00004.jpg,,full_image,four,three,False,False,three,,0,3.761601807549596,results/raw_cli/qwen3vl4b_f16_l40s_19/0053_four_four_00004.txt,1188.0,,,,,,
three2_00001,data/hagrid_day1/images/three2/three2_00001.jpg,,full_image,three2,peace,False,False,peace,,0,3.8062724843621254,results/raw_cli/qwen3vl4b_f16_l40s_19/0054_three2_three2_00001.txt,1210.0,,,,,,
three2_00000,data/hagrid_day1/images/three2/three2_00000.jpg,,full_image,three2,three,False,False,three,,0,3.7207892574369907,results/raw_cli/qwen3vl4b_f16_l40s_19/0055_three2_three2_00000.txt,1189.0,,,,,,
four_00002,data/hagrid_day1/images/four/four_00002.jpg,,full_image,four,four,True,False,four,,0,3.7276528235524893,results/raw_cli/qwen3vl4b_f16_l40s_19/0056_four_four_00002.txt,1205.0,,,,,,
three2_00003,data/hagrid_day1/images/three2/three2_00003.jpg,,full_image,three2,peace,False,False,peace,,0,3.532724656164646,results/raw_cli/qwen3vl4b_f16_l40s_19/0057_three2_three2_00003.txt,1015.0,,,,,,
stop_inverted_00004,data/hagrid_day1/images/stop_inverted/stop_inverted_00004.jpg,,full_image,stop_inverted,four,False,False,four,,0,3.7310713306069374,results/raw_cli/qwen3vl4b_f16_l40s_19/0058_stop_inverted_stop_inverted_00004.txt,1203.0,,,,,,
no_gesture_00001,data/hagrid_day1/images/no_gesture/no_gesture_00001.jpg,,full_image,no_gesture,no_gesture,True,False,no_gesture,,0,3.656541634351015,results/raw_cli/qwen3vl4b_f16_l40s_19/0059_no_gesture_no_gesture_00001.txt,1089.0,,,,,,
fist_00003,data/hagrid_day1/images/fist/fist_00003.jpg,,full_image,fist,fist,True,False,fist,,0,3.7526511289179325,results/raw_cli/qwen3vl4b_f16_l40s_19/0060_fist_fist_00003.txt,1189.0,,,,,,
palm_00001,data/hagrid_day1/images/palm/palm_00001.jpg,,full_image,palm,palm,True,False,palm,,0,3.785305431112647,results/raw_cli/qwen3vl4b_f16_l40s_19/0061_palm_palm_00001.txt,1209.0,,,,,,
call_00001,data/hagrid_day1/images/call/call_00001.jpg,,full_image,call,call,True,False,call,,0,3.718678204342723,results/raw_cli/qwen3vl4b_f16_l40s_19/0062_call_call_00001.txt,1214.0,,,,,,
mute_00000,data/hagrid_day1/images/mute/mute_00000.jpg,,full_image,mute,mute,True,False,mute,,0,3.763242593035102,results/raw_cli/qwen3vl4b_f16_l40s_19/0063_mute_mute_00000.txt,1224.0,,,,,,
four_00000,data/hagrid_day1/images/four/four_00000.jpg,,full_image,four,stop,False,False,stop,,0,3.7461455017328262,results/raw_cli/qwen3vl4b_f16_l40s_19/0064_four_four_00000.txt,1216.0,,,,,,
one_00001,data/hagrid_day1/images/one/one_00001.jpg,,full_image,one,one,True,False,one,,0,3.79303315281868,results/raw_cli/qwen3vl4b_f16_l40s_19/0065_one_one_00001.txt,1198.0,,,,,,
rock_00002,data/hagrid_day1/images/rock/rock_00002.jpg,,full_image,rock,rock,True,False,rock,,0,3.491638058796525,results/raw_cli/qwen3vl4b_f16_l40s_19/0066_rock_rock_00002.txt,1056.0,,,,,,
dislike_00003,data/hagrid_day1/images/dislike/dislike_00003.jpg,,full_image,dislike,dislike,True,False,dislike,,0,3.6146349478513002,results/raw_cli/qwen3vl4b_f16_l40s_19/0067_dislike_dislike_00003.txt,1107.0,,,,,,
one_00002,data/hagrid_day1/images/one/one_00002.jpg,,full_image,one,one,True,False,one,,0,3.4638909678906202,results/raw_cli/qwen3vl4b_f16_l40s_19/0068_one_one_00002.txt,1040.0,,,,,,
three2_00002,data/hagrid_day1/images/three2/three2_00002.jpg,,full_image,three2,peace,False,False,peace,,0,3.173830445855856,results/raw_cli/qwen3vl4b_f16_l40s_19/0069_three2_three2_00002.txt,771.0,,,,,,
palm_00002,data/hagrid_day1/images/palm/palm_00002.jpg,,full_image,palm,stop,False,False,stop,,0,3.538306260481477,results/raw_cli/qwen3vl4b_f16_l40s_19/0070_palm_palm_00002.txt,1098.0,,,,,,
rock_00004,data/hagrid_day1/images/rock/rock_00004.jpg,,full_image,rock,rock,True,False,rock,,0,3.5473853666335344,results/raw_cli/qwen3vl4b_f16_l40s_19/0071_rock_rock_00004.txt,1068.0,,,,,,
peace_inverted_00003,data/hagrid_day1/images/peace_inverted/peace_inverted_00003.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,3.4989014137536287,results/raw_cli/qwen3vl4b_f16_l40s_19/0072_peace_inverted_peace_inverted_00003.txt,1085.0,,,,,,
three_00000,data/hagrid_day1/images/three/three_00000.jpg,,full_image,three,three,True,False,three,,0,3.6102214716374874,results/raw_cli/qwen3vl4b_f16_l40s_19/0073_three_three_00000.txt,1100.0,,,,,,
peace_00003,data/hagrid_day1/images/peace/peace_00003.jpg,,full_image,peace,peace,True,False,peace,,0,3.5051720682531595,results/raw_cli/qwen3vl4b_f16_l40s_19/0074_peace_peace_00003.txt,1067.0,,,,,,
three_00001,data/hagrid_day1/images/three/three_00001.jpg,,full_image,three,three,True,False,three,,0,3.5027660876512527,results/raw_cli/qwen3vl4b_f16_l40s_19/0075_three_three_00001.txt,1089.0,,,,,,
like_00004,data/hagrid_day1/images/like/like_00004.jpg,,full_image,like,like,True,False,like,,0,3.4737105816602707,results/raw_cli/qwen3vl4b_f16_l40s_19/0076_like_like_00004.txt,1060.0,,,,,,
mute_00001,data/hagrid_day1/images/mute/mute_00001.jpg,,full_image,mute,mute,True,False,mute,,0,3.5236931443214417,results/raw_cli/qwen3vl4b_f16_l40s_19/0077_mute_mute_00001.txt,1092.0,,,,,,
stop_00002,data/hagrid_day1/images/stop/stop_00002.jpg,,full_image,stop,stop,True,False,stop,,0,3.535855272784829,results/raw_cli/qwen3vl4b_f16_l40s_19/0078_stop_stop_00002.txt,1088.0,,,,,,
ok_00004,data/hagrid_day1/images/ok/ok_00004.jpg,,full_image,ok,ok,True,False,ok,,0,3.535441316664219,results/raw_cli/qwen3vl4b_f16_l40s_19/0079_ok_ok_00004.txt,1092.0,,,,,,
stop_00001,data/hagrid_day1/images/stop/stop_00001.jpg,,full_image,stop,stop,True,False,stop,,0,3.5084703844040632,results/raw_cli/qwen3vl4b_f16_l40s_19/0080_stop_stop_00001.txt,1074.0,,,,,,
peace_00002,data/hagrid_day1/images/peace/peace_00002.jpg,,full_image,peace,peace,True,False,peace,,0,3.4795200023800135,results/raw_cli/qwen3vl4b_f16_l40s_19/0081_peace_peace_00002.txt,1072.0,,,,,,
stop_00000,data/hagrid_day1/images/stop/stop_00000.jpg,,full_image,stop,stop,True,False,stop,,0,3.502463471144438,results/raw_cli/qwen3vl4b_f16_l40s_19/0082_stop_stop_00000.txt,1081.0,,,,,,
dislike_00001,data/hagrid_day1/images/dislike/dislike_00001.jpg,,full_image,dislike,dislike,True,False,dislike,,0,3.5173116121441126,results/raw_cli/qwen3vl4b_f16_l40s_19/0083_dislike_dislike_00001.txt,1078.0,,,,,,
two_up_inverted_00002,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00002.jpg,,full_image,two_up_inverted,three,False,False,three,,0,3.463057391345501,results/raw_cli/qwen3vl4b_f16_l40s_19/0084_two_up_inverted_two_up_inverted_00002.txt,1042.0,,,,,,
fist_00004,data/hagrid_day1/images/fist/fist_00004.jpg,,full_image,fist,fist,True,False,fist,,0,3.502644505351782,results/raw_cli/qwen3vl4b_f16_l40s_19/0085_fist_fist_00004.txt,1059.0,,,,,,
fist_00000,data/hagrid_day1/images/fist/fist_00000.jpg,,full_image,fist,fist,True,False,fist,,0,3.2552351467311382,results/raw_cli/qwen3vl4b_f16_l40s_19/0086_fist_fist_00000.txt,809.0,,,,,,
two_up_00000,data/hagrid_day1/images/two_up/two_up_00000.jpg,,full_image,two_up,two_up,True,False,two_up,,0,3.206391479820013,results/raw_cli/qwen3vl4b_f16_l40s_19/0087_two_up_two_up_00000.txt,785.0,,,,,,
dislike_00000,data/hagrid_day1/images/dislike/dislike_00000.jpg,,full_image,dislike,dislike,True,False,dislike,,0,3.514541119337082,results/raw_cli/qwen3vl4b_f16_l40s_19/0088_dislike_dislike_00000.txt,1071.0,,,,,,
no_gesture_00003,data/hagrid_day1/images/no_gesture/no_gesture_00003.jpg,,full_image,no_gesture,call,False,False,call,,0,3.5553569309413433,results/raw_cli/qwen3vl4b_f16_l40s_19/0089_no_gesture_no_gesture_00003.txt,1077.0,,,,,,
rock_00000,data/hagrid_day1/images/rock/rock_00000.jpg,,full_image,rock,rock,True,False,rock,,0,3.5137929543852806,results/raw_cli/qwen3vl4b_f16_l40s_19/0090_rock_rock_00000.txt,1098.0,,,,,,
mute_00003,data/hagrid_day1/images/mute/mute_00003.jpg,,full_image,mute,mute,True,False,mute,,0,3.5128073673695326,results/raw_cli/qwen3vl4b_f16_l40s_19/0091_mute_mute_00003.txt,1097.0,,,,,,
three2_00004,data/hagrid_day1/images/three2/three2_00004.jpg,,full_image,three2,peace,False,False,peace,,0,3.49441328831017,results/raw_cli/qwen3vl4b_f16_l40s_19/0092_three2_three2_00004.txt,1078.0,,,,,,
three_00002,data/hagrid_day1/images/three/three_00002.jpg,,full_image,three,three,True,False,three,,0,3.510061463341117,results/raw_cli/qwen3vl4b_f16_l40s_19/0093_three_three_00002.txt,1087.0,,,,,,
call_00003,data/hagrid_day1/images/call/call_00003.jpg,,full_image,call,call,True,False,call,,0,3.462460784241557,results/raw_cli/qwen3vl4b_f16_l40s_19/0094_call_call_00003.txt,1051.0,,,,,,
