id,image_path,original_image_path,input_type,true,pred,correct,invalid,generated_text,full_output,returncode,wall_s,raw_log_path,mtmd_encode_ms,prompt_eval_ms,prompt_eval_tokens,decode_eval_ms,decode_eval_tokens,total_ms,total_tokens
four_00003,data/hagrid_day1/images/four/four_00003.jpg,,full_image,four,ok,False,False,ok,,0,18.975108010999975,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0026_four_four_00003.txt,8739.0,,,,,,
one_00003,data/hagrid_day1/images/one/one_00003.jpg,,full_image,one,one,True,False,one,,0,19.204340063000018,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0027_one_one_00003.txt,8741.0,,,,,,
peace_inverted_00001,data/hagrid_day1/images/peace_inverted/peace_inverted_00001.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,30.69309905099999,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0028_peace_inverted_peace_inverted_00001.txt,8782.0,,,,,,
call_00002,data/hagrid_day1/images/call/call_00002.jpg,,full_image,call,call,True,False,call,,0,19.292651173000195,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0029_call_call_00002.txt,8791.0,,,,,,
two_up_00002,data/hagrid_day1/images/two_up/two_up_00002.jpg,,full_image,two_up,peace,False,False,peace,,0,19.18851825999991,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0030_two_up_two_up_00002.txt,8733.0,,,,,,
rock_00003,data/hagrid_day1/images/rock/rock_00003.jpg,,full_image,rock,rock,True,False,rock,,0,19.233831049999935,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0031_rock_rock_00003.txt,8731.0,,,,,,
ok_00001,data/hagrid_day1/images/ok/ok_00001.jpg,,full_image,ok,ok,True,False,ok,,0,23.459876079999958,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0032_ok_ok_00001.txt,8761.0,,,,,,
peace_inverted_00004,data/hagrid_day1/images/peace_inverted/peace_inverted_00004.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,17.889626864000093,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0033_peace_inverted_peace_inverted_00004.txt,6035.0,,,,,,
no_gesture_00000,data/hagrid_day1/images/no_gesture/no_gesture_00000.jpg,,full_image,no_gesture,call,False,False,call,,0,18.712697201000083,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0034_no_gesture_no_gesture_00000.txt,8850.0,,,,,,
like_00001,data/hagrid_day1/images/like/like_00001.jpg,,full_image,like,like,True,False,like,,0,19.330450549000034,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0035_like_like_00001.txt,8756.0,,,,,,
ok_00002,data/hagrid_day1/images/ok/ok_00002.jpg,,full_image,ok,ok,True,False,ok,,0,19.294107356999575,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0036_ok_ok_00002.txt,8737.0,,,,,,
peace_inverted_00000,data/hagrid_day1/images/peace_inverted/peace_inverted_00000.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,19.16054104099976,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0037_peace_inverted_peace_inverted_00000.txt,8760.0,,,,,,
dislike_00004,data/hagrid_day1/images/dislike/dislike_00004.jpg,,full_image,dislike,dislike,True,False,dislike,,0,19.567060178000247,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0038_dislike_dislike_00004.txt,8804.0,,,,,,
peace_inverted_00002,data/hagrid_day1/images/peace_inverted/peace_inverted_00002.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,19.646067700000003,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0039_peace_inverted_peace_inverted_00002.txt,8744.0,,,,,,
two_up_inverted_00001,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00001.jpg,,full_image,two_up_inverted,one,False,False,one,,0,20.018586660999972,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0040_two_up_inverted_two_up_inverted_00001.txt,9038.0,,,,,,
two_up_inverted_00000,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00000.jpg,,full_image,two_up_inverted,two_up,False,False,two_up,,0,19.529877283000133,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0041_two_up_inverted_two_up_inverted_00000.txt,8795.0,,,,,,
ok_00003,data/hagrid_day1/images/ok/ok_00003.jpg,,full_image,ok,ok,True,False,ok,,0,20.311953691000326,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0042_ok_ok_00003.txt,6104.0,,,,,,
mute_00002,data/hagrid_day1/images/mute/mute_00002.jpg,,full_image,mute,mute,True,False,mute,,0,19.24529703600001,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0043_mute_mute_00002.txt,8793.0,,,,,,
one_00000,data/hagrid_day1/images/one/one_00000.jpg,,full_image,one,one,True,False,one,,0,18.870467279999957,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0044_one_one_00000.txt,8865.0,,,,,,
ok_00000,data/hagrid_day1/images/ok/ok_00000.jpg,,full_image,ok,ok,True,False,ok,,0,28.039939806999882,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0045_ok_ok_00000.txt,8799.0,,,,,,
call_00000,data/hagrid_day1/images/call/call_00000.jpg,,full_image,call,call,True,False,call,,0,19.192602438999984,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0046_call_call_00000.txt,8247.0,,,,,,
stop_inverted_00003,data/hagrid_day1/images/stop_inverted/stop_inverted_00003.jpg,,full_image,stop_inverted,stop,False,False,stop,,0,19.70968231300003,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0047_stop_inverted_stop_inverted_00003.txt,8897.0,,,,,,
one_00004,data/hagrid_day1/images/one/one_00004.jpg,,full_image,one,one,True,False,one,,0,19.27765495599988,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0048_one_one_00004.txt,8825.0,,,,,,
no_gesture_00004,data/hagrid_day1/images/no_gesture/no_gesture_00004.jpg,,full_image,no_gesture,fist,False,False,fist,,0,18.724367895999876,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0049_no_gesture_no_gesture_00004.txt,7923.0,,,,,,
no_gesture_00002,data/hagrid_day1/images/no_gesture/no_gesture_00002.jpg,,full_image,no_gesture,no_gesture,True,False,no_gesture,,0,19.656201545000386,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0050_no_gesture_no_gesture_00002.txt,8807.0,,,,,,
call_00004,data/hagrid_day1/images/call/call_00004.jpg,,full_image,call,call,True,False,call,,0,19.338434257000245,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0051_call_call_00004.txt,8783.0,,,,,,
three_00004,data/hagrid_day1/images/three/three_00004.jpg,,full_image,three,three,True,False,three,,0,19.746820157000002,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0052_three_three_00004.txt,8760.0,,,,,,
four_00004,data/hagrid_day1/images/four/four_00004.jpg,,full_image,four,three,False,False,three,,0,19.294862737999665,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0053_four_four_00004.txt,8824.0,,,,,,
three2_00001,data/hagrid_day1/images/three2/three2_00001.jpg,,full_image,three2,peace,False,False,peace,,0,19.34595867500002,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0054_three2_three2_00001.txt,8769.0,,,,,,
three2_00000,data/hagrid_day1/images/three2/three2_00000.jpg,,full_image,three2,three,False,False,three,,0,18.94780067800002,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0055_three2_three2_00000.txt,8791.0,,,,,,
four_00002,data/hagrid_day1/images/four/four_00002.jpg,,full_image,four,four,True,False,four,,0,23.999382449999757,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0056_four_four_00002.txt,8758.0,,,,,,
three2_00003,data/hagrid_day1/images/three2/three2_00003.jpg,,full_image,three2,peace,False,False,peace,,0,20.140074839000135,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0057_three2_three2_00003.txt,7532.0,,,,,,
stop_inverted_00004,data/hagrid_day1/images/stop_inverted/stop_inverted_00004.jpg,,full_image,stop_inverted,four,False,False,four,,0,24.81057768000028,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0058_stop_inverted_stop_inverted_00004.txt,8984.0,,,,,,
no_gesture_00001,data/hagrid_day1/images/no_gesture/no_gesture_00001.jpg,,full_image,no_gesture,no_gesture,True,False,no_gesture,,0,19.23219733399992,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0059_no_gesture_no_gesture_00001.txt,7971.0,,,,,,
fist_00003,data/hagrid_day1/images/fist/fist_00003.jpg,,full_image,fist,fist,True,False,fist,,0,30.38932898300027,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0060_fist_fist_00003.txt,8819.0,,,,,,
palm_00001,data/hagrid_day1/images/palm/palm_00001.jpg,,full_image,palm,palm,True,False,palm,,0,23.693794989000253,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0061_palm_palm_00001.txt,8875.0,,,,,,
call_00001,data/hagrid_day1/images/call/call_00001.jpg,,full_image,call,call,True,False,call,,0,20.944869804000064,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0062_call_call_00001.txt,9030.0,,,,,,
mute_00000,data/hagrid_day1/images/mute/mute_00000.jpg,,full_image,mute,mute,True,False,mute,,0,19.251962407000065,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0063_mute_mute_00000.txt,8793.0,,,,,,
four_00000,data/hagrid_day1/images/four/four_00000.jpg,,full_image,four,stop,False,False,stop,,0,19.563466358999904,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0064_four_four_00000.txt,8899.0,,,,,,
one_00001,data/hagrid_day1/images/one/one_00001.jpg,,full_image,one,one,True,False,one,,0,19.329103245999704,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0065_one_one_00001.txt,8769.0,,,,,,
rock_00002,data/hagrid_day1/images/rock/rock_00002.jpg,,full_image,rock,rock,True,False,rock,,0,46.62741695300019,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0066_rock_rock_00002.txt,8808.0,,,,,,
dislike_00003,data/hagrid_day1/images/dislike/dislike_00003.jpg,,full_image,dislike,dislike,True,False,dislike,,0,48.49653390200001,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0067_dislike_dislike_00003.txt,8812.0,,,,,,
one_00002,data/hagrid_day1/images/one/one_00002.jpg,,full_image,one,one,True,False,one,,0,18.936545263000426,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0068_one_one_00002.txt,8882.0,,,,,,
three2_00002,data/hagrid_day1/images/three2/three2_00002.jpg,,full_image,three2,peace,False,False,peace,,0,19.30512009799986,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0069_three2_three2_00002.txt,6112.0,,,,,,
palm_00002,data/hagrid_day1/images/palm/palm_00002.jpg,,full_image,palm,stop,False,False,stop,,0,51.50579718999961,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0070_palm_palm_00002.txt,8870.0,,,,,,
rock_00004,data/hagrid_day1/images/rock/rock_00004.jpg,,full_image,rock,rock,True,False,rock,,0,19.472089441000207,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0071_rock_rock_00004.txt,8853.0,,,,,,
peace_inverted_00003,data/hagrid_day1/images/peace_inverted/peace_inverted_00003.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,20.142003339999974,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0072_peace_inverted_peace_inverted_00003.txt,8800.0,,,,,,
three_00000,data/hagrid_day1/images/three/three_00000.jpg,,full_image,three,three,True,False,three,,0,19.619646078999722,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0073_three_three_00000.txt,8855.0,,,,,,
peace_00003,data/hagrid_day1/images/peace/peace_00003.jpg,,full_image,peace,peace,True,False,peace,,0,21.369011697999667,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0074_peace_peace_00003.txt,8772.0,,,,,,
three_00001,data/hagrid_day1/images/three/three_00001.jpg,,full_image,three,three,True,False,three,,0,19.134836809999797,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0075_three_three_00001.txt,8852.0,,,,,,
like_00004,data/hagrid_day1/images/like/like_00004.jpg,,full_image,like,like,True,False,like,,0,20.001511628000117,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0076_like_like_00004.txt,8856.0,,,,,,
mute_00001,data/hagrid_day1/images/mute/mute_00001.jpg,,full_image,mute,mute,True,False,mute,,0,19.205205602000206,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0077_mute_mute_00001.txt,8771.0,,,,,,
stop_00002,data/hagrid_day1/images/stop/stop_00002.jpg,,full_image,stop,stop,True,False,stop,,0,19.481378468999537,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0078_stop_stop_00002.txt,8856.0,,,,,,
ok_00004,data/hagrid_day1/images/ok/ok_00004.jpg,,full_image,ok,ok,True,False,ok,,0,55.64744544400037,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0079_ok_ok_00004.txt,8802.0,,,,,,
stop_00001,data/hagrid_day1/images/stop/stop_00001.jpg,,full_image,stop,stop,True,False,stop,,0,25.32922140000028,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0080_stop_stop_00001.txt,8911.0,,,,,,
peace_00002,data/hagrid_day1/images/peace/peace_00002.jpg,,full_image,peace,peace,True,False,peace,,0,19.812336845000573,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0081_peace_peace_00002.txt,8883.0,,,,,,
stop_00000,data/hagrid_day1/images/stop/stop_00000.jpg,,full_image,stop,stop,True,False,stop,,0,19.33266711000033,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0082_stop_stop_00000.txt,8798.0,,,,,,
dislike_00001,data/hagrid_day1/images/dislike/dislike_00001.jpg,,full_image,dislike,dislike,True,False,dislike,,0,19.912556734000646,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0083_dislike_dislike_00001.txt,8832.0,,,,,,
two_up_inverted_00002,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00002.jpg,,full_image,two_up_inverted,three,False,False,three,,0,21.758224451999922,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0084_two_up_inverted_two_up_inverted_00002.txt,8827.0,,,,,,
fist_00004,data/hagrid_day1/images/fist/fist_00004.jpg,,full_image,fist,fist,True,False,fist,,0,19.756026202000612,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0085_fist_fist_00004.txt,8863.0,,,,,,
fist_00000,data/hagrid_day1/images/fist/fist_00000.jpg,,full_image,fist,fist,True,False,fist,,0,21.58993871599978,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0086_fist_fist_00000.txt,6875.0,,,,,,
two_up_00000,data/hagrid_day1/images/two_up/two_up_00000.jpg,,full_image,two_up,two_up,True,False,two_up,,0,22.1798932949996,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0087_two_up_two_up_00000.txt,6285.0,,,,,,
dislike_00000,data/hagrid_day1/images/dislike/dislike_00000.jpg,,full_image,dislike,dislike,True,False,dislike,,0,21.357591805000084,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0088_dislike_dislike_00000.txt,8909.0,,,,,,
no_gesture_00003,data/hagrid_day1/images/no_gesture/no_gesture_00003.jpg,,full_image,no_gesture,call,False,False,call,,0,22.529387862000476,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0089_no_gesture_no_gesture_00003.txt,9100.0,,,,,,
rock_00000,data/hagrid_day1/images/rock/rock_00000.jpg,,full_image,rock,rock,True,False,rock,,0,19.943897113000276,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0090_rock_rock_00000.txt,8831.0,,,,,,
mute_00003,data/hagrid_day1/images/mute/mute_00003.jpg,,full_image,mute,mute,True,False,mute,,0,19.426570532999904,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0091_mute_mute_00003.txt,8876.0,,,,,,
three2_00004,data/hagrid_day1/images/three2/three2_00004.jpg,,full_image,three2,peace,False,False,peace,,0,20.297963212000468,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0092_three2_three2_00004.txt,8804.0,,,,,,
three_00002,data/hagrid_day1/images/three/three_00002.jpg,,full_image,three,three,True,False,three,,0,19.354992757999753,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0093_three_three_00002.txt,8800.0,,,,,,
call_00003,data/hagrid_day1/images/call/call_00003.jpg,,full_image,call,call,True,False,call,,0,20.237006172000292,results/raw_cli/qwen3vl4b_self_q8_0_mmprojq8_95/0094_call_call_00003.txt,8790.0,,,,,,
