id,image_path,original_image_path,input_type,true,pred,correct,invalid,generated_text,full_output,returncode,wall_s,raw_log_path,mtmd_encode_ms,prompt_eval_ms,prompt_eval_tokens,decode_eval_ms,decode_eval_tokens,total_ms,total_tokens
peace_inverted_00000,data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00000.jpg,data/hagrid_day1/images/peace_inverted/peace_inverted_00000.jpg,full_image,peace_inverted,peace,False,False,peace,,0,8.682482797001285,results/raw_cli/qwen3vl4b_q4_resize336_95/0037_peace_inverted_peace_inverted_00000.txt,3573.0,,,,,,
dislike_00004,data/hagrid_day1_resize336/images/dislike/dislike_00004.jpg,data/hagrid_day1/images/dislike/dislike_00004.jpg,full_image,dislike,dislike,True,False,dislike,,0,8.86524400900089,results/raw_cli/qwen3vl4b_q4_resize336_95/0038_dislike_dislike_00004.txt,3611.0,,,,,,
peace_inverted_00002,data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00002.jpg,data/hagrid_day1/images/peace_inverted/peace_inverted_00002.jpg,full_image,peace_inverted,peace,False,False,peace,,0,8.781743348999953,results/raw_cli/qwen3vl4b_q4_resize336_95/0039_peace_inverted_peace_inverted_00002.txt,3666.0,,,,,,
two_up_inverted_00001,data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00001.jpg,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00001.jpg,full_image,two_up_inverted,peace,False,False,peace,,0,8.738106631999472,results/raw_cli/qwen3vl4b_q4_resize336_95/0040_two_up_inverted_two_up_inverted_00001.txt,3613.0,,,,,,
two_up_inverted_00000,data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00000.jpg,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00000.jpg,full_image,two_up_inverted,peace,False,False,peace,,0,8.773361080999166,results/raw_cli/qwen3vl4b_q4_resize336_95/0041_two_up_inverted_two_up_inverted_00000.txt,3601.0,,,,,,
ok_00003,data/hagrid_day1_resize336/images/ok/ok_00003.jpg,data/hagrid_day1/images/ok/ok_00003.jpg,full_image,ok,ok,True,False,ok,,0,7.517469565000283,results/raw_cli/qwen3vl4b_q4_resize336_95/0042_ok_ok_00003.txt,2541.0,,,,,,
mute_00002,data/hagrid_day1_resize336/images/mute/mute_00002.jpg,data/hagrid_day1/images/mute/mute_00002.jpg,full_image,mute,mute,True,False,mute,,0,8.731386079000004,results/raw_cli/qwen3vl4b_q4_resize336_95/0043_mute_mute_00002.txt,3636.0,,,,,,
one_00000,data/hagrid_day1_resize336/images/one/one_00000.jpg,data/hagrid_day1/images/one/one_00000.jpg,full_image,one,one,True,False,one,,0,8.735698512000454,results/raw_cli/qwen3vl4b_q4_resize336_95/0044_one_one_00000.txt,3620.0,,,,,,
ok_00000,data/hagrid_day1_resize336/images/ok/ok_00000.jpg,data/hagrid_day1/images/ok/ok_00000.jpg,full_image,ok,ok,True,False,ok,,0,8.616753939999398,results/raw_cli/qwen3vl4b_q4_resize336_95/0045_ok_ok_00000.txt,3595.0,,,,,,
call_00000,data/hagrid_day1_resize336/images/call/call_00000.jpg,data/hagrid_day1/images/call/call_00000.jpg,full_image,call,call,True,False,call,,0,8.303946683001413,results/raw_cli/qwen3vl4b_q4_resize336_95/0046_call_call_00000.txt,3234.0,,,,,,
stop_inverted_00003,data/hagrid_day1_resize336/images/stop_inverted/stop_inverted_00003.jpg,data/hagrid_day1/images/stop_inverted/stop_inverted_00003.jpg,full_image,stop_inverted,stop,False,False,stop,,0,8.656631828000172,results/raw_cli/qwen3vl4b_q4_resize336_95/0047_stop_inverted_stop_inverted_00003.txt,3629.0,,,,,,
one_00004,data/hagrid_day1_resize336/images/one/one_00004.jpg,data/hagrid_day1/images/one/one_00004.jpg,full_image,one,one,True,False,one,,0,8.715674368999316,results/raw_cli/qwen3vl4b_q4_resize336_95/0048_one_one_00004.txt,3612.0,,,,,,
no_gesture_00004,data/hagrid_day1_resize336/images/no_gesture/no_gesture_00004.jpg,data/hagrid_day1/images/no_gesture/no_gesture_00004.jpg,full_image,no_gesture,no_gesture,True,False,no_gesture,,0,8.584034175999477,results/raw_cli/qwen3vl4b_q4_resize336_95/0049_no_gesture_no_gesture_00004.txt,3326.0,,,,,,
no_gesture_00002,data/hagrid_day1_resize336/images/no_gesture/no_gesture_00002.jpg,data/hagrid_day1/images/no_gesture/no_gesture_00002.jpg,full_image,no_gesture,no_gesture,True,False,no_gesture,,0,8.852408738001031,results/raw_cli/qwen3vl4b_q4_resize336_95/0050_no_gesture_no_gesture_00002.txt,3596.0,,,,,,
call_00004,data/hagrid_day1_resize336/images/call/call_00004.jpg,data/hagrid_day1/images/call/call_00004.jpg,full_image,call,call,True,False,call,,0,8.896905911000431,results/raw_cli/qwen3vl4b_q4_resize336_95/0051_call_call_00004.txt,3695.0,,,,,,
three_00004,data/hagrid_day1_resize336/images/three/three_00004.jpg,data/hagrid_day1/images/three/three_00004.jpg,full_image,three,three,True,False,three,,0,8.60746684699916,results/raw_cli/qwen3vl4b_q4_resize336_95/0052_three_three_00004.txt,3577.0,,,,,,
four_00004,data/hagrid_day1_resize336/images/four/four_00004.jpg,data/hagrid_day1/images/four/four_00004.jpg,full_image,four,three,False,False,three,,0,8.643739081000604,results/raw_cli/qwen3vl4b_q4_resize336_95/0053_four_four_00004.txt,3618.0,,,,,,
three2_00001,data/hagrid_day1_resize336/images/three2/three2_00001.jpg,data/hagrid_day1/images/three2/three2_00001.jpg,full_image,three2,peace,False,False,peace,,0,8.602763588998641,results/raw_cli/qwen3vl4b_q4_resize336_95/0054_three2_three2_00001.txt,3590.0,,,,,,
three2_00000,data/hagrid_day1_resize336/images/three2/three2_00000.jpg,data/hagrid_day1/images/three2/three2_00000.jpg,full_image,three2,three,False,False,three,,0,8.635291954999047,results/raw_cli/qwen3vl4b_q4_resize336_95/0055_three2_three2_00000.txt,3614.0,,,,,,
four_00002,data/hagrid_day1_resize336/images/four/four_00002.jpg,data/hagrid_day1/images/four/four_00002.jpg,full_image,four,four,True,False,four,,0,8.648546061998786,results/raw_cli/qwen3vl4b_q4_resize336_95/0056_four_four_00002.txt,3580.0,,,,,,
three2_00003,data/hagrid_day1_resize336/images/three2/three2_00003.jpg,data/hagrid_day1/images/three2/three2_00003.jpg,full_image,three2,peace,False,False,peace,,0,7.969203873000879,results/raw_cli/qwen3vl4b_q4_resize336_95/0057_three2_three2_00003.txt,2951.0,,,,,,
stop_inverted_00004,data/hagrid_day1_resize336/images/stop_inverted/stop_inverted_00004.jpg,data/hagrid_day1/images/stop_inverted/stop_inverted_00004.jpg,full_image,stop_inverted,stop,False,False,stop,,0,8.689534470999206,results/raw_cli/qwen3vl4b_q4_resize336_95/0058_stop_inverted_stop_inverted_00004.txt,3624.0,,,,,,
no_gesture_00001,data/hagrid_day1_resize336/images/no_gesture/no_gesture_00001.jpg,data/hagrid_day1/images/no_gesture/no_gesture_00001.jpg,full_image,no_gesture,no_gesture,True,False,no_gesture,,0,8.543257879000521,results/raw_cli/qwen3vl4b_q4_resize336_95/0059_no_gesture_no_gesture_00001.txt,3207.0,,,,,,
fist_00003,data/hagrid_day1_resize336/images/fist/fist_00003.jpg,data/hagrid_day1/images/fist/fist_00003.jpg,full_image,fist,fist,True,False,fist,,0,8.697355987000265,results/raw_cli/qwen3vl4b_q4_resize336_95/0060_fist_fist_00003.txt,3600.0,,,,,,
palm_00001,data/hagrid_day1_resize336/images/palm/palm_00001.jpg,data/hagrid_day1/images/palm/palm_00001.jpg,full_image,palm,stop,False,False,stop,,0,8.23424947500098,results/raw_cli/qwen3vl4b_q4_resize336_95/0061_palm_palm_00001.txt,3218.0,,,,,,
call_00001,data/hagrid_day1_resize336/images/call/call_00001.jpg,data/hagrid_day1/images/call/call_00001.jpg,full_image,call,call,True,False,call,,0,8.709908693001125,results/raw_cli/qwen3vl4b_q4_resize336_95/0062_call_call_00001.txt,3595.0,,,,,,
mute_00000,data/hagrid_day1_resize336/images/mute/mute_00000.jpg,data/hagrid_day1/images/mute/mute_00000.jpg,full_image,mute,mute,True,False,mute,,0,8.663538603001143,results/raw_cli/qwen3vl4b_q4_resize336_95/0063_mute_mute_00000.txt,3624.0,,,,,,
four_00000,data/hagrid_day1_resize336/images/four/four_00000.jpg,data/hagrid_day1/images/four/four_00000.jpg,full_image,four,four,True,False,four,,0,8.612548745000822,results/raw_cli/qwen3vl4b_q4_resize336_95/0064_four_four_00000.txt,3591.0,,,,,,
one_00001,data/hagrid_day1_resize336/images/one/one_00001.jpg,data/hagrid_day1/images/one/one_00001.jpg,full_image,one,one,True,False,one,,0,8.744657913999617,results/raw_cli/qwen3vl4b_q4_resize336_95/0065_one_one_00001.txt,3632.0,,,,,,
rock_00002,data/hagrid_day1_resize336/images/rock/rock_00002.jpg,data/hagrid_day1/images/rock/rock_00002.jpg,full_image,rock,rock,True,False,rock,,0,8.580534622000414,results/raw_cli/qwen3vl4b_q4_resize336_95/0066_rock_rock_00002.txt,3578.0,,,,,,
dislike_00003,data/hagrid_day1_resize336/images/dislike/dislike_00003.jpg,data/hagrid_day1/images/dislike/dislike_00003.jpg,full_image,dislike,dislike,True,False,dislike,,0,8.789495447999798,results/raw_cli/qwen3vl4b_q4_resize336_95/0067_dislike_dislike_00003.txt,3610.0,,,,,,
one_00002,data/hagrid_day1_resize336/images/one/one_00002.jpg,data/hagrid_day1/images/one/one_00002.jpg,full_image,one,one,True,False,one,,0,8.717027620999943,results/raw_cli/qwen3vl4b_q4_resize336_95/0068_one_one_00002.txt,3599.0,,,,,,
three2_00002,data/hagrid_day1_resize336/images/three2/three2_00002.jpg,data/hagrid_day1/images/three2/three2_00002.jpg,full_image,three2,peace,False,False,peace,,0,7.482270634000088,results/raw_cli/qwen3vl4b_q4_resize336_95/0069_three2_three2_00002.txt,2547.0,,,,,,
palm_00002,data/hagrid_day1_resize336/images/palm/palm_00002.jpg,data/hagrid_day1/images/palm/palm_00002.jpg,full_image,palm,stop,False,False,stop,,0,8.636689954000758,results/raw_cli/qwen3vl4b_q4_resize336_95/0070_palm_palm_00002.txt,3581.0,,,,,,
rock_00004,data/hagrid_day1_resize336/images/rock/rock_00004.jpg,data/hagrid_day1/images/rock/rock_00004.jpg,full_image,rock,rock,True,False,rock,,0,8.51904685000045,results/raw_cli/qwen3vl4b_q4_resize336_95/0071_rock_rock_00004.txt,3582.0,,,,,,
peace_inverted_00003,data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00003.jpg,data/hagrid_day1/images/peace_inverted/peace_inverted_00003.jpg,full_image,peace_inverted,peace,False,False,peace,,0,8.592385762000049,results/raw_cli/qwen3vl4b_q4_resize336_95/0072_peace_inverted_peace_inverted_00003.txt,3562.0,,,,,,
three_00000,data/hagrid_day1_resize336/images/three/three_00000.jpg,data/hagrid_day1/images/three/three_00000.jpg,full_image,three,three,True,False,three,,0,8.651163616001213,results/raw_cli/qwen3vl4b_q4_resize336_95/0073_three_three_00000.txt,3584.0,,,,,,
peace_00003,data/hagrid_day1_resize336/images/peace/peace_00003.jpg,data/hagrid_day1/images/peace/peace_00003.jpg,full_image,peace,peace,True,False,peace,,0,8.52035249400069,results/raw_cli/qwen3vl4b_q4_resize336_95/0074_peace_peace_00003.txt,3543.0,,,,,,
three_00001,data/hagrid_day1_resize336/images/three/three_00001.jpg,data/hagrid_day1/images/three/three_00001.jpg,full_image,three,peace,False,False,peace,,0,8.638185105999582,results/raw_cli/qwen3vl4b_q4_resize336_95/0075_three_three_00001.txt,3578.0,,,,,,
like_00004,data/hagrid_day1_resize336/images/like/like_00004.jpg,data/hagrid_day1/images/like/like_00004.jpg,full_image,like,like,True,False,like,,0,8.49046509800064,results/raw_cli/qwen3vl4b_q4_resize336_95/0076_like_like_00004.txt,3530.0,,,,,,
mute_00001,data/hagrid_day1_resize336/images/mute/mute_00001.jpg,data/hagrid_day1/images/mute/mute_00001.jpg,full_image,mute,mute,True,False,mute,,0,8.598950861000048,results/raw_cli/qwen3vl4b_q4_resize336_95/0077_mute_mute_00001.txt,3567.0,,,,,,
stop_00002,data/hagrid_day1_resize336/images/stop/stop_00002.jpg,data/hagrid_day1/images/stop/stop_00002.jpg,full_image,stop,stop,True,False,stop,,0,8.647921305999262,results/raw_cli/qwen3vl4b_q4_resize336_95/0078_stop_stop_00002.txt,3552.0,,,,,,
ok_00004,data/hagrid_day1_resize336/images/ok/ok_00004.jpg,data/hagrid_day1/images/ok/ok_00004.jpg,full_image,ok,ok,True,False,ok,,0,8.577985322999666,results/raw_cli/qwen3vl4b_q4_resize336_95/0079_ok_ok_00004.txt,3589.0,,,,,,
stop_00001,data/hagrid_day1_resize336/images/stop/stop_00001.jpg,data/hagrid_day1/images/stop/stop_00001.jpg,full_image,stop,stop,True,False,stop,,0,8.606537879000825,results/raw_cli/qwen3vl4b_q4_resize336_95/0080_stop_stop_00001.txt,3545.0,,,,,,
peace_00002,data/hagrid_day1_resize336/images/peace/peace_00002.jpg,data/hagrid_day1/images/peace/peace_00002.jpg,full_image,peace,peace,True,False,peace,,0,8.540371628001594,results/raw_cli/qwen3vl4b_q4_resize336_95/0081_peace_peace_00002.txt,3578.0,,,,,,
stop_00000,data/hagrid_day1_resize336/images/stop/stop_00000.jpg,data/hagrid_day1/images/stop/stop_00000.jpg,full_image,stop,stop,True,False,stop,,0,8.681464284998583,results/raw_cli/qwen3vl4b_q4_resize336_95/0082_stop_stop_00000.txt,3649.0,,,,,,
dislike_00001,data/hagrid_day1_resize336/images/dislike/dislike_00001.jpg,data/hagrid_day1/images/dislike/dislike_00001.jpg,full_image,dislike,dislike,True,False,dislike,,0,9.099933792998854,results/raw_cli/qwen3vl4b_q4_resize336_95/0083_dislike_dislike_00001.txt,3791.0,,,,,,
two_up_inverted_00002,data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00002.jpg,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00002.jpg,full_image,two_up_inverted,stop,False,False,stop,,0,8.54230934899897,results/raw_cli/qwen3vl4b_q4_resize336_95/0084_two_up_inverted_two_up_inverted_00002.txt,3548.0,,,,,,
fist_00004,data/hagrid_day1_resize336/images/fist/fist_00004.jpg,data/hagrid_day1/images/fist/fist_00004.jpg,full_image,fist,fist,True,False,fist,,0,8.308242188000804,results/raw_cli/qwen3vl4b_q4_resize336_95/0085_fist_fist_00004.txt,3195.0,,,,,,
fist_00000,data/hagrid_day1_resize336/images/fist/fist_00000.jpg,data/hagrid_day1/images/fist/fist_00000.jpg,full_image,fist,fist,True,False,fist,,0,7.692178306999267,results/raw_cli/qwen3vl4b_q4_resize336_95/0086_fist_fist_00000.txt,2572.0,,,,,,
two_up_00000,data/hagrid_day1_resize336/images/two_up/two_up_00000.jpg,data/hagrid_day1/images/two_up/two_up_00000.jpg,full_image,two_up,peace,False,False,peace,,0,7.435855233001348,results/raw_cli/qwen3vl4b_q4_resize336_95/0087_two_up_two_up_00000.txt,2552.0,,,,,,
dislike_00000,data/hagrid_day1_resize336/images/dislike/dislike_00000.jpg,data/hagrid_day1/images/dislike/dislike_00000.jpg,full_image,dislike,dislike,True,False,dislike,,0,8.669800372001191,results/raw_cli/qwen3vl4b_q4_resize336_95/0088_dislike_dislike_00000.txt,3555.0,,,,,,
no_gesture_00003,data/hagrid_day1_resize336/images/no_gesture/no_gesture_00003.jpg,data/hagrid_day1/images/no_gesture/no_gesture_00003.jpg,full_image,no_gesture,call,False,False,call,,0,8.773482700000386,results/raw_cli/qwen3vl4b_q4_resize336_95/0089_no_gesture_no_gesture_00003.txt,3573.0,,,,,,
rock_00000,data/hagrid_day1_resize336/images/rock/rock_00000.jpg,data/hagrid_day1/images/rock/rock_00000.jpg,full_image,rock,rock,True,False,rock,,0,8.491877632999604,results/raw_cli/qwen3vl4b_q4_resize336_95/0090_rock_rock_00000.txt,3532.0,,,,,,
mute_00003,data/hagrid_day1_resize336/images/mute/mute_00003.jpg,data/hagrid_day1/images/mute/mute_00003.jpg,full_image,mute,mute,True,False,mute,,0,8.710406369000339,results/raw_cli/qwen3vl4b_q4_resize336_95/0091_mute_mute_00003.txt,3578.0,,,,,,
three2_00004,data/hagrid_day1_resize336/images/three2/three2_00004.jpg,data/hagrid_day1/images/three2/three2_00004.jpg,full_image,three2,peace,False,False,peace,,0,8.568686898999658,results/raw_cli/qwen3vl4b_q4_resize336_95/0092_three2_three2_00004.txt,3547.0,,,,,,
three_00002,data/hagrid_day1_resize336/images/three/three_00002.jpg,data/hagrid_day1/images/three/three_00002.jpg,full_image,three,three,True,False,three,,0,8.525285080000685,results/raw_cli/qwen3vl4b_q4_resize336_95/0093_three_three_00002.txt,3567.0,,,,,,
